17
818 975
488 282 15
173 283 -265
783 748 362
445 350 -169
713 225 623
329 519 -378
380 751 910
354 854 -250
772 104 -171
133 485 -882
204 16 6
870 479 -608
175 359 282
696 809 -557
633 403 -644
416 438 933
194 213 361
530 239 -764
706 596 352
551 39 839
235 777 -550
261 99 -961
885 114 -155
566 678 -859
927 803 -221
207 829 -553
646 209 -131
829 625 97
647 101 -72
86 19 -276
209 479 353
728 863 -279
434 766 650
796 71 -826
695 217 347
611 472 759
957 274 -789
23 95 607
649 931 -598
55 844 -45
434 314 691
574 19 57
238 400 -209
964 592 477
136 161 928
212 607 -511
100 595 976
83 592 148
715 832 99
908 518 203
392 248 -25
459 197 -532
386 88 -165
377 469 816
713 958 37
96 633 337
176 78 813
728 538 918
602 742 -673
952 316 84
874 943 -70
905 816 -709
912 917 -510
865 598 340
258 401 101
599 267 -916
489 350 300
96 463 -216
297 865 999
802 592 -549
198 500 289
922 115 918
887 779 226
277 458 -941
737 964 -715
115 101 -310
279 506 929
204 827 327
361 541 -619
887 77 285
556 430 -216
722 798 769
59 42 -774
892 428 311
875 62 939
717 904 77
670 184 235
201 750 -686
157 485 757
447 872 399
184 861 520
866 116 722
255 24 846
645 395 -734
249 425 237
669 221 349
701 735 -980
453 939 -405
692 215 -897
76 129 -360
329 801 241
215 115 778
429 158 -210
960 900 -434
344 764 227
417 686 546
821 272 -458
781 503 -565
548 516 -263
212 901 510
575 407 655
890 810 -189
149 642 690
203 453 -746
723 893 -641
404 313 693
133 453 145
447 907 -758
217 136 -444
426 643 198
520 769 -38
86 660 667
225 904 278
965 555 -542
831 36 314
1 29 434
359 818 560
171 288 973
766 314 -808
91 290 282
260 529 -865
311 395 119
369 137 401
862 268 -287
289 74 919
961 462 -306
751 900 713
711 540 -154
791 419 -688
414 352 -856
380 363 1000
781 169 -675
402 238 16
722 606 905
414 770 -108
857 340 -284
199 580 -719
899 398 -880
322 890 50
318 808 319
21 46 -790
111 527 -137
272 553 820
817 602 -628
943 86 168
959 188 -423
872 891 -623
5 942 668
852 82 910
192 620 -367
134 821 -537
347 772 -389
878 909 626
775 943 859
632 46 66
172 604 -775
870 522 -586
959 736 259
937 152 -481
270 160 -755
693 634 -58
714 819 -148
697 271 -178
530 124 289
62 961 997
569 338 702
625 430 830
216 547 698
303 129 204
560 413 738
810 430 506
642 496 127
47 693 -970
903 688 146
213 201 -458
150 668 331
784 195 776
510 375 53
260 526 215
784 39 539
334 51 -724
362 439 -328
689 785 -90
103 618 587
532 144 -185
365 611 848
21 43 425
835 105 231
264 539 -51
564 737 698
320 35 -833
846 350 193
372 70 -560
431 22 218
22 481 -633
961 208 532
79 429 -702
629 322 -155
287 835 -909
852 701 -603
761 582 -843
861 661 -686
227 732 764
166 670 -451
767 921 666
443 722 197
920 934 26
377 799 -402
691 222 -233
246 239 -796
471 207 274
108 45 -774
959 909 -588
827 800 -408
205 226 -255
90 914 -335
106 475 811
480 276 929
84 828 -600
267 919 310
879 765 -866
328 904 -24
443 731 -812
620 721 -236
533 797 214
252 81 727
323 83 -399
831 232 -268
829 94 476
526 257 216
156 370 499
923 877 -900
884 352 -338
833 840
559 390 555
595 250 948
172 193 953
59 324 319
278 107 134
594 301 74
152 768 578
181 458 775
411 828 -700
261 3 276
364 335 -367
196 755 -804
142 320 912
238 492 146
573 15 -940
55 211 240
142 14 -319
530 647 15
743 368 998
542 772 186
322 604 -443
278 544 -126
67 422 -17
319 147 -958
339 415 -861
689 45 17
537 803 822
375 170 -474
530 144 835
70 752 -550
660 26 128
370 298 -409
354 786 -359
443 308 556
552 336 -392
364 771 139
662 69 -403
620 794 -482
14 406 -429
325 161 -62
190 146 506
46 690 -430
401 660 -977
808 573 901
409 572 869
479 702 -996
499 703 752
569 179 756
730 175 966
483 249 -453
565 516 -175
750 668 -448
467 187 -526
231 187 743
720 631 473
238 466 -130
347 17 -845
727 35 278
625 406 862
579 59 160
494 200 406
156 110 516
535 81 963
327 763 579
430 705 -782
607 270 -850
327 531 -335
193 484 489
167 604 661
95 22 515
136 665 178
578 228 895
244 719 551
234 679 176
135 77 -232
185 354 -298
461 533 218
726 745 378
341 242 -837
149 33 -591
469 669 136
753 636 -210
521 483 221
310 465 -518
741 311 200
17 641 944
432 48 -163
473 752 893
64 333 -199
126 164 961
786 514 994
86 504 -735
75 443 635
225 655 -483
563 615 -416
529 494 537
56 665 43
559 322 -217
155 344 950
687 493 -205
449 772 -690
353 685 -804
100 832 774
571 363 -606
774 163 -621
302 265 -964
69 96 553
747 167 161
608 455 -675
318 138 769
177 233 -734
60 812 866
430 371 670
551 599 208
728 524 286
592 41 339
147 520 -583
7 131 464
518 229 492
302 156 596
702 311 -764
732 83 -983
667 743 773
304 184 -317
202 207 -617
49 725 912
497 634 853
312 301 -825
709 685 -800
73 429 90
260 125 274
221 522 -715
258 519 -352
395 253 956
654 802 -42
395 146 -374
189 432 -629
457 770 117
298 450 10
799 300 -928
316 554 -644
36 63 -707
154 70 504
24 739 -612
75 556 703
208 169 -22
173 99 -950
298 177 281
741 762 251
567 443 -491
609 412 823
80 775 -99
665 693 940
656 663 830
219 503 648
526 74 -476
777 132 908
585 342 -142
814 234 -86
693 766 417
599 699 -926
622 434 156
701 66 -506
110 405 -105
556 645 535
783 336 -884
587 380 -893
694 139 364
329 489 -712
163 139 584
480 463 -835
480 126 -473
511 65 -45
716 747 -968
461 791 -274
154 623 592
637 518 775
363 694 648
205 392 619
489 91 997
729 102 -547
741 812 68
9 659 -726
261 820 558
817 368 539
781 347 92
711 478 -561
378 388 58
779 417 -34
350 516 533
181 90 -330
661 487 -1
123 138 -42
462 191 919
390 644 -993
356 322 347
766 2 -952
159 456 -727
613 267 119
522 84 -560
762 299 -159
580 585 -264
495 736 214
78 783 -69
817 627 9
65 128 -451
258 682 706
556 512 -61
72 768 -942
714 767 440
519 45 -328
242 676 -857
350 829 -993
26 694 789
251 768 -84
577 184 -768
89 644 -17
93 365 353
117 781 -578
81 203 910
441 281 193
506 421 233
209 281 -253
255 262 -990
709 257 819
85 15 -647
329 305 -883
786 98 -63
395 20 -430
115 593 528
759 738 124
378 609 655
312 673 183
632 12 -670
802 760 191
810 80 676
475 425 793
365 491 839
674 10 442
798 505 -934
696 225 343
340 123 -309
367 623 -534
777 380 -12
630 292 451
445 488 -530
435 72 -244
449 519 -722
222 382 43
444 450 945
366 758 896
365 309 995
142 639 10
756 158 -566
563 161 -565
344 340 -876
557 325 780
612 102 82
816 626 161
833 256 -25
536 389 223
230 596 973
474 206 -368
201 85 -625
326 153 -189
334 783 -497
623 570 120
611 484 137
39 708 -404
358 368 -277
310 818 240
233 804 355
59 479 22
729 497 427
201 312 804
770 126 39
126 815 -772
37 247 470
695 386 -821
243 21 -512
167 53 241
480 113 -553
304 470 203
156 679 -489
491 215 -186
738 305 925
22 14 288
112 784 377
613 587 467
47 352 187
510 539 -866
570 241 -261
495 762 517
224 527 657
501 87 -310
295 615 426
373 588 946
23 750 612
714 9 -477
440 327 -69
529 606 -186
291 508 956
727 193 -619
177 635 549
159 120 -419
512 813 571
575 686 652
777 454 975
374 307 -517
302 134 -831
434 388 -420
640 127 -822
104 791 172
77 11 101
493 474 -992
649 225 -38
354 397 -448
54 813 -138
662 53 -341
621 525 533
299 268 833
769 710 -517
488 112 -303
753 388 -910
289 419 827
652 161 -490
493 791 136
638 550 277
634 809 474
717 82 -530
333 645 26
143 732 -272
435 772 219
177 654 134
703 204 -217
772 456 359
438 102 289
111 346 -630
404 571 693
811 127 597
40 320 936
36 795 432
580 236 -901
662 613 852
427 467 -233
362 629 -419
273 791 156
639 163 116
49 537 -512
776 188 -494
704 562 71
193 585 692
480 687 -758
300 483 -134
621 497 -614
536 546 -67
514 217 -27
707 660 -181
278 344 -105
242 279 533
401 119 -671
152 814 266
460 248 911
19 541 961
567 336 461
101 643 -347
165 231 -197
794 388 498
731 314 -136
597 46 969
776 613 -724
440 721 854
157 306 -959
162 797 -848
103 610 551
124 128 684
242 141 774
565 222 425
331 702 302
405 313 290
212 763 -173
640 467 314
386 111 -137
277 674 202
714 108 417
328 420 -744
7 221 454
81 577 105
426 300 798
675 21 765
684 186 937
554 340 -382
398 627 221
502 489 134
613 449 142
620 613 -662
487 185 -916
675 396 274
322 604 340
808 741 232
822 640 -762
833 484 968
6 45 -789
798 383 597
409 197 -910
347 718 -173
764 403 -241
560 67 567
667 172 607
293 567 237
85 79 -786
128 63 -776
521 110 153
46 261 101
242 660 511
574 127 724
245 1 334
456 347 -979
780 19 859
799 303 813
243 311 989
598 274 -902
638 44 -551
830 787 -791
387 191 -959
38 732 900
599 672 -534
203 276 856
506 727 650
391 541 183
38 799 -614
140 591 -832
762 132 497
710 202 -264
668 209 -238
668 365 -406
733 339 -187
455 577 -513
255 275 -666
244 817 293
828 426 -230
833 190 -702
197 424 -685
298 755 145
749 135 -219
384 466 57
829 591 -486
31 754 245
712 659 -636
421 365 1
670 447 497
197 537 761
753 489 -376
670 605 345
679 224 969
747 489 245
696 614 84
805 498 27
114 231 796
434 827 -266
142 355 905
362 651 -437
582 718 637
830 272 381
34 651 471
404 413 638
293 714 12
145 232 844
571 73 987
655 635 71
782 101 567
97 254 185
725 290 31
491 561 597
192 88 -858
775 290 574
469 728 -919
764 761 442
357 126 276
805 742 -586
579 643 -532
646 411 395
476 103 -934
234 607 -657
731 481 537
658 676 76
70 647 877
656 147 -30
694 654 956
520 317 -895
582 518 219
51 735 938
616 747 -129
552 143 -588
319 600 -669
663 459 -509
391 160 -169
782 8 121
611 118 385
206 264 855
408 284 319
56 87 666
219 681 631
684 628 -836
552 749 920
10 673 -477
281 23 -479
727 156 -994
336 330 -990
780 430 30
449 350 882
639 115 49
67 146 -5
266 286 774
669 580 682
246 20 -670
133 659 842
382 56 469
14 489 -298
500 59 909
14 315 -942
313 265 -751
643 322 -428
776 160 786
609 375 162
415 195 101
792 609 -902
346 496 824
205 574 -174
253 727 160
523 669 -218
657 739 388
229 712 639
825 535 949
170 561 699
338 606 980
451 289 973
556 694 -978
202 701 153
290 150 -748
329 692 -368
757 81 184
278 672 -512
231 71 -391
302 541 532
398 716 189
175 372 -284
763 267 664
321 327 -468
602 744 -525
274 281 51
466 691 335
19 393 -86
683 258 520
791 741 853
607 169 -549
79 21 792
700 543 -796
284 259 182
435 713 -256
574 766 -642
393 145 -400
170 447 -925
492 139 941
523 622 -516
213 431 801
260 498 351
659 147 705
77 677 766
720 366 683
188 314 -17
10 746 -653
308 306 -150
238 91 334
80 324 854
45 529 127
828 17 750
430 489 -28
131 788 -735
259 3 -851
800 444 -454
289 615 -726
5 454 -961
790 413 -286
90 243 772
41 296 -691
605 64 -48
469 552 954
23 111 -631
111 61 360
375 332 -322
831 51 332
248 766 682
181 504 525
235 369 -410
321 87 -597
226 323 280
467 27 763
64 158 165
772 791 700
227 136 -556
725 745 -9
63 650 -145
54 303 466
320 782 584
517 579 791
708 454 426
87 226 -313
507 15 426
49 545 -944
354 91 731
285 135 385
247 474 75
5 583 571
591 785 -335
512 801 -431
543 614 -811
128 489 382
714 458 152
377 707 827
462 585 -726
90 686 -567
289 46 -153
435 212 501
246 132 -670
780 324 39
686 265 -98
48 499 617
195 98 2
431 246 579
615 266 -439
223 826 152
507 701 107
762 203 904
118 418 82
152 819 288
603 579 -215
141 294 303
14 318 87
84 408 -303
459 157 -62
684 743 924
217 577 618
41 381 -86
162 625 -942
320 190 624
577 455 -181
826 161 314
512 540 -384
89 771 -898
715 544 971
467 531 627
353 191 948
85 459 935
314 309 -399
691 98 362
726 187 116
701 479 468
686 596 -612
752 818 396
170 291 487
307 711 -35
143 562 25
832 117 233
68 100 963
425 423 -176
618 283 898
61 327 373
51 501 570
409 758 -684
23 680 650
378 386 -37
222 166 -363
463 515 -121
316 795 -730
554 493 -316
751 327 -659
546 276 506
667 601 62
756 470 -7
327 665 -648
126 100 252
821 720 -115
47 573 -451
71 671 -871
123 285 336
696 29 104
733 474 -887
705 530 346
239 11 -780
796 347 584
115 507 789
301 807 -979
487 11 -118
491 478 -373
820 736 998
607 199 -47
208 761 -337
535 637 -279
696 237 -107
363 118 169
201 72 -224
434 731 -358
693 720 158
312 90 829
511 795 -106
50 514 -503
796 237 -418
353 586 -625
448 316 911
134 109 264
424 3 -780
635 383 -792
598 824 378
796 129 857
331 614 338
322 749 -374
145 712 922
376 797 -505
792 385 -735
508 775 1000
193 43 -448
256 346 948
53 137 -853
793 357 -840
257 353 -176
528 59 690
739 237 5
63 571 -132
388 378 -123
83 396 -9
196 79 44
406 47 470
476 563 -969
764 522 -500
709 641 -120
418 208 -982
419 790 938
385 180 829
168 735 216
437 143 -662
202 138 415
692 231 -446
18 130 -779
602 520 552
597 34 -392
402 832 36
271 319 -968
464 45 -967
610 672 79
307 607 -147
766 415 107
53 674 -258
708 530 987
128 633 390
729 492 323
262 17 750
766 404 -617
801 581 -769
288 554 270
550 314 -134
18 439 -158
359 450 -552
81 208 -233
30 22 -642
47 741 870
610 229 -162
485 388 -708
774 650 -967
13 3 -746
541 787 -694
108 408 -723
611 21 -186
183 483 369
342 683 125
650 775 669
591 28 166
553 509 -200
162 407 -295
448 45 -322
822 635 -867
545 444 -891
679 599 259
782 825 -574
603 113 -559
128 807 -134
553 637 -186
503 738 532
417 65 -676
263 377 -192
607 511 -589
630 244 935
297 681 -462
444 476 665
497 317 -536
628 305 93
447 653 -9
655 206 -611
116 369 -847
606 486 -81
340 341 996
132 104 -765
43 130 -107
616 438 878
367 361 59
51 545 248
75 207 516
174 279 -510
169 213 520
333 478 213
682 508 -962
322 351 181
224 288 -773
59 117 936
707 435 -373
596 579 -55
672 21 609
197 76 -882
342 781 827
701 154 -586
702 54 125
527 829 84
236 103 658
621 606 139
340 113 258
207 24 408
725 554 439
559 90 -884
476 215 -973
416 302 -206
399 46 960
483 118 862
819 39 881
492 405 623
638 239 -862
266 489 875
265 783 378
133 496 -777
473 705 606
496 251 -204
846 888
787 36 -179
56 270 977
108 157 659
416 159 -208
539 648 285
659 572 926
795 135 -684
238 736 191
479 414 -322
327 752 -913
506 667 -314
6 10 121
387 193 802
37 666 645
527 833 628
175 487 559
715 494 522
453 153 94
510 443 -535
785 253 605
318 806 368
661 233 -679
23 310 -584
666 776 829
386 246 -368
547 829 -318
153 224 669
670 766 61
5 569 629
474 1 -684
210 257 -233
824 230 -238
558 743 -918
599 636 707
359 630 -437
516 795 -792
162 3 -180
522 517 -263
341 157 -37
473 290 281
834 644 345
796 346 622
328 448 794
258 343 278
180 316 959
370 87 -898
145 504 47
84 455 422
803 250 305
138 354 -796
161 157 667
213 304 -150
778 502 -212
785 593 72
664 168 351
344 132 592
296 777 -731
39 840 -609
571 250 -309
783 589 887
821 17 434
291 179 210
562 566 -572
725 358 -162
132 780 -725
777 838 -17
692 255 -856
545 15 -459
184 423 223
506 198 80
440 522 596
657 818 572
521 300 -804
45 218 638
794 2 723
447 189 -256
127 515 -768
113 439 232
334 808 -781
356 432 658
776 560 247
129 336 -655
653 584 973
518 322 160
124 113 424
9 684 199
237 415 -40
239 420 -907
607 459 -331
260 265 -527
680 518 721
300 139 -755
716 738 -273
330 222 846
152 276 627
677 831 -952
456 40 555
292 704 -640
135 14 601
252 260 453
597 508 675
149 712 478
542 176 -801
291 736 28
571 765 -323
84 595 105
92 113 -72
66 827 -611
169 517 -695
393 74 580
471 7 -198
516 442 382
574 751 893
482 30 -988
24 359 452
620 327 477
190 254 -171
446 147 -381
705 300 -830
702 354 -390
758 56 579
167 756 26
259 807 -965
617 803 -110
293 806 231
60 89 -107
401 630 -480
278 50 756
158 452 987
205 714 -30
692 172 138
568 572 -34
136 555 -776
465 356 769
714 563 -53
65 249 -553
383 479 811
241 116 286
199 159 340
611 440 755
244 111 696
785 654 788
838 258 64
842 767 578
108 841 -875
836 453 240
445 186 -737
710 621 -588
459 250 370
242 224 931
484 77 528
68 219 -571
371 509 681
172 711 -461
224 280 653
665 820 632
557 834 288
253 60 -981
504 218 -840
486 52 757
844 381 335
339 291 -164
836 694 245
489 93 262
360 304 -90
585 533 21
666 69 695
71 30 -40
649 470 949
165 236 840
75 758 -996
45 689 322
665 332 416
439 118 735
362 831 993
202 694 926
522 728 117
398 137 -852
410 753 -670
243 38 -467
531 208 -247
113 833 -215
556 103 -337
360 733 -768
265 326 -740
43 537 -576
740 163 -768
324 583 -801
52 144 119
86 470 570
164 282 2
477 716 388
521 739 525
202 712 333
724 359 261
330 766 786
50 495 721
86 338 845
64 790 -907
326 113 -100
167 427 337
137 566 74
697 418 -320
627 509 -2
754 708 -123
800 341 -387
732 411 -140
409 455 -190
103 141 91
167 589 -636
766 572 148
691 529 250
550 596 -383
752 708 664
501 255 -208
246 63 255
694 91 -355
629 101 -444
48 339 872
502 489 -830
237 735 -568
501 380 820
328 716 -473
628 190 214
197 204 156
227 761 153
751 382 -832
756 238 920
632 634 -911
146 671 475
761 596 -896
328 441 -283
23 469 -187
285 331 -278
380 52 949
135 773 -512
328 726 345
782 746 -435
122 759 -815
184 635 -798
304 191 453
242 442 -920
246 632 566
492 491 611
626 142 -962
38 264 -21
599 530 -881
199 547 -971
595 15 -887
463 433 -718
735 141 687
494 285 -189
560 395 912
630 378 968
813 23 409
443 81 -563
327 54 -963
632 441 -275
11 638 454
540 691 -225
475 555 -238
184 176 229
101 216 -760
145 495 -313
766 811 -109
60 241 -506
461 294 845
392 87 178
609 549 -722
304 476 761
712 136 383
332 487 919
486 819 872
381 629 174
752 383 -6
364 705 -273
358 553 -333
676 650 -174
695 351 -521
222 655 -607
169 787 -853
392 162 -778
180 840 670
336 267 -898
389 749 593
7 144 468
689 100 -315
609 618 -887
794 601 -994
36 791 -235
738 689 571
317 3 577
210 826 -212
475 137 -916
678 379 -354
22 330 -949
402 703 -184
228 276 -288
215 460 -165
64 358 431
86 787 694
149 114 -920
235 626 -807
376 687 984
538 462 737
157 111 -702
670 334 271
196 532 -7
786 182 -994
297 53 -318
836 148 289
295 783 430
96 823 489
821 563 793
653 311 900
666 772 -203
172 653 987
578 783 -830
344 29 77
132 401 -267
218 186 -956
797 702 386
335 508 913
533 662 -688
64 65 -377
698 57 -979
701 174 -475
337 665 -217
527 574 -30
30 660 -790
705 217 140
603 91 388
268 438 -118
507 307 454
494 77 -1000
118 640 828
560 718 -144
179 88 -181
591 323 -465
774 561 -430
619 547 -243
571 390 -749
360 259 171
233 205 346
215 765 -582
527 738 -667
652 511 -918
516 781 590
707 514 534
131 2 -608
747 110 -162
797 108 -217
771 255 -522
16 544 -882
340 791 339
440 511 -826
59 338 -815
548 541 -783
128 44 -259
305 11 -788
590 598 -606
285 23 -884
58 71 -407
561 177 -87
658 431 -481
272 160 195
175 543 389
811 641 -807
485 819 705
54 89 -250
327 514 21
360 656 -136
73 383 949
659 316 648
786 282 428
733 186 14
656 39 -304
558 453 121
561 169 636
352 308 63
178 536 823
26 729 247
798 598 -317
241 830 -621
459 511 87
807 512 -692
828 845 -295
73 65 -325
366 52 109
58 317 860
483 581 -466
156 636 -517
356 258 254
825 569 603
791 55 -40
544 539 -947
134 20 -704
366 613 29
732 834 -513
320 817 887
189 202 -54
40 790 640
61 491 63
552 397 868
697 798 218
294 154 820
44 481 -130
745 152 -646
756 14 798
545 211 -154
757 567 -39
709 494 -944
572 682 -937
47 841 -350
380 344 396
212 499 787
450 784 961
60 461 -392
762 495 391
362 578 995
633 138 -520
666 444 103
258 294 562
575 473 867
101 91 -984
88 573 -218
143 561 -19
564 398 673
175 323 829
108 401 -24
106 483 -579
611 279 -846
785 394 -258
397 717 244
359 642 -734
688 561 -958
33 49 632
834 222 -745
156 46 750
301 43 142
244 125 -411
461 677 -247
93 158 976
150 7 -648
49 167 -648
614 447 888
367 119 629
541 746 118
625 634 -754
801 385 716
64 224 -325
356 135 -117
397 592 -812
147 699 -296
744 180 -421
222 427 -413
812 331 526
446 522 376
684 84 -438
90 226 -749
77 713 480
670 733 -798
557 163 -712
160 88 533
755 270 415
829 343 -225
839 833 553
631 621 -641
593 610 -967
787 629 -693
544 206 188
313 288 -667
658 264 -853
763 381 -953
807 187 -993
383 32 -657
336 582 596
49 528 714
444 683 25
33 185 -243
675 339 984
106 159 -57
153 546 295
554 780 765
581 484 -47
37 7 -68
789 186 -605
166 532 214
714 147 182
652 262 865
782 119 744
792 67 465
124 85 706
614 3 -775
813 526 -24
589 11 -882
529 109 663
470 300 2
239 558 880
319 526 121
392 617 -670
530 444 -784
631 17 -540
271 215 487
57 128 554
656 780 -511
164 200 652
817 595 -197
708 116 780
773 367 829
348 598 929
781 708 -183
128 355 -98
268 199 279
703 604 522
645 629 294
347 750 707
8 327 167
642 143 -376
522 185 342
614 422 607
476 688 -55
571 513 -447
561 570 440
197 634 -776
624 431 925
597 108 -269
248 22 -478
138 454 758
799 775 -718
654 200 -104
481 199 -285
247 412 271
667 746 -657
824 688 340
613 789 744
168 332 419
609 484 250
454 640 -844
656 766 231
152 692 650
145 371 0
447 336 71
759 743 705
612 766 -682
649 344 -911
321 367 977
652 35 507
723 429 787
739 92 771
540 352 214
806 478 -940
130 230 -828
108 144 922
409 121 -623
531 193 507
532 432 648
219 776 -41
249 548 8
206 656 781
599 779 -758
392 678 -680
806 333 -940
512 276 363
798 209 -644
530 839 308
737 259 -220
570 206 -49
53 47 476
345 20 -799
242 660 405
410 776 108
263 46 -163
665 262 -286
295 192 695
2 723 -482
716 846 680
430 316 -861
411 74 782
366 558 -998
559 730 -485
127 42 636
835 238 734
810 373 -75
100 842 708
150 90 -475
499 576 -927
191 211 -509
196 393 -507
380 168 184
607 592 -490
237 582 -40
700 550 -52
715 548 -860
391 607 910
161 841 935
577 678 -648
833 477 -841
564 343 226
112 503 -805
414 678 -853
565 189 -591
351 813 -804
388 471 847
241 572 367
19 201 615
246 714 -486
95 117 774
541 436 -94
701 364 -385
607 529 407
173 761 66
221 467 -434
335 417 194
707 289 990
10 328 -862
19 336 -378
55 737 -551
333 11 -102
390 693 -799
402 305 779
593 116 737
795 537 584
6 73 -989
724 556 -483
639 686 107
638 496 382
493 179 733
105 722 -197
275 354 -875
411 345 170
515 196 1000
594 346 -48
378 265 -287
581 24 -134
401 359 -810
423 295 544
92 718 550
824 397 310
834 211 -726
769 821 -71
498 312 -841
142 633 -161
312 578 510
571 749 -741
579 342 -151
787 351 534
738 351 -462
44 142 550
284 682 -293
277 689 -864
332 338 -434
24 841 -903
421 71 528
478 490 -230
206 359 -479
639 532 329
501 774 124
526 284 705
541 524 251
231 674 -513
778 695 307
825 145 517
204 384 907
842 290 -908
641 245 227
505 7 978
193 305 -652
721 464 -445
734 33 -59
226 195 -2
83 794 422
557 195 -390
480 409 -659
476 816 345
564 577 -963
196 184 444
16 690 -617
585 152 -257
21 312 -675
1 763 -409
455 624 -77
455 739 459
222 431 -527
736 186 53
458 271 367
161 728 823
776 643 -178
464 441 723
205 616 -713
491 731 430
801 210 908
478 483 873
284 130 189
768 608 -284
619 80 822
521 387 747
87 56 -592
533 344 651
841 695 490
670 380 333
72 625 -209
634 357 -212
300 608 -770
758 124 -70
28 747 -5
470 557 -494
362 650 -574
108 812 -509
423 9 258
460 29 538
782 147 -689
672 101 706
66 609 811
199 134 -26
176 714 522
565 476 753
425 686 -418
325 608 -271
314 229 758
167 603 31
228 444 -687
89 602 -843
84 174 589
123 631 -346
408 469 -99
235 109 531
164 409 -257
290 728 20
539 754 -766
707 278 -736
278 336 -416
758 410 954
428 51 -97
6 157 316
376 129 -239
820 50 657
311 486 -175
535 748 599
491 564 -87
750 79 -48
530 801 607
522 544 -467
757 443 194
664 171 -262
262 9 -299
786 354 -959
305 655 706
824 453 -660
82 557 841
760 194 247
284 38 -719
329 372 34
815 139 406
499 600 -808
170 247 463
489 8 -332
101 733 986
287 239 339
131 592 -986
103 15 817
491 187 445
493 319 838
333 145 -195
413 336 313
603 341 -466
195 229 -244
659 358 -315
532 359 -726
715 106 406
588 550 -382
595 431 836
347 196 166
528 586 263
101 390 -344
771 72 683
549 598 -816
368 722 738
588 767 -141
262 623 484
494 280 350
166 606 431
369 154 -509
178 441 919
449 152 -823
815 73 409
766 19 -983
758 393 -574
177 637 843
636 304 926
403 303 638
673 197 501
802 728 470
256 506 -559
469 630 480
65 600 414
655 544 332
244 450 928
799 387 556
159 499 -220
702 380 235
431 227 600
548 445 -388
369 230 126
603 117 -702
1 136 765
820 741 873
280 34 1
688 264 -598
349 472 459
422 1 -548
358 23 -975
91 656 332
626 762 666
308 667 -210
645 1 32
444 120 969
305 706 -516
680 657 -709
843 137 879
772 355 993
114 162 894
224 699 494
786 115 149
408 806 515
365 709 -806
795 45 -231
93 348 -550
830 549 -224
209 30 -23
274 350 -172
594 276 -836
102 42 -259
445 821 -778
551 770 109
24 362 707
310 772 -702
431 537 390
250 76 307
817 24 978
521 784 -516
443 40 405
64 23 963
765 311 884
813 81 -932
509 58 -885
395 810 196
18 191 740
789 840 597
704 806 447
445 7 302
13 154 -781
776 721 555
693 518 499
638 758 478
778 153 -662
711 599 86
622 513 532
482 393 637
58 753 -801
505 213 329
362 352 504
294 527 -258
124 455 530
484 420 76
140 644 817
524 173 -307
663 396 -48
94 712 -18
124 281 -96
446 718 535
350 82 -548
206 730 909
220 473 -859
426 634 591
756 427 853
572 355 -260
225 354 -607
153 403 83
787 440 151
513 19 917
770 501 995
297 355 177
430 194 266
774 429 666
825 453 -289
207 398 -170
450 36 -878
931 985
8 745 113
210 777 -746
361 322 863
124 667 -22
602 792 -137
754 345 -709
419 892 408
477 497 -604
31 588 104
338 159 963
293 873 199
166 440 -496
122 367 -397
627 542 -301
232 590 390
713 247 -502
150 757 898
428 129 -672
750 587 496
333 436 453
217 783 507
558 345 836
145 205 0
543 303 -331
661 337 118
145 120 -456
83 102 -105
540 278 -783
604 720 132
334 370 98
499 884 528
477 313 -249
492 197 -815
619 351 -183
206 599 391
151 107 -209
557 268 -131
571 636 128
830 359 -481
658 763 -345
510 805 716
767 56 636
438 906 549
422 882 -805
480 370 -623
810 290 -834
23 718 751
503 759 -611
231 273 939
141 463 508
841 311 -447
486 586 -594
138 287 878
620 73 553
541 473 -831
292 815 -946
51 537 788
232 664 -387
526 785 474
126 861 -970
83 715 18
243 446 -404
699 800 264
619 894 643
681 137 -144
847 177 107
455 546 -879
185 717 -304
512 730 -838
395 417 907
252 473 196
370 329 -472
432 211 501
350 885 -720
867 258 182
65 770 -397
412 736 -967
518 306 427
258 116 -292
754 298 -113
95 742 -255
904 70 461
26 676 270
888 142 870
808 256 -371
832 19 -931
556 800 568
698 403 558
444 181 -153
628 61 611
630 729 64
792 33 489
76 27 -815
610 217 792
522 136 692
119 860 -614
684 385 -301
435 390 800
85 896 251
679 498 922
714 137 -4
319 796 434
919 658 675
731 97 -238
283 379 18
821 199 -219
819 515 -841
618 479 -884
515 809 -532
324 383 -424
226 262 -921
264 379 964
560 310 -152
309 682 42
927 51 -274
179 415 -545
859 421 -814
197 349 121
130 585 -383
744 314 183
697 666 532
301 44 232
776 633 537
538 913 41
532 516 649
482 857 355
616 917 790
605 107 524
539 377 938
126 141 98
782 325 583
168 82 -313
15 519 -196
332 810 -578
694 98 -123
581 194 458
188 786 -217
837 327 -633
326 126 -996
341 233 288
354 295 -781
829 191 646
413 609 643
926 862 951
419 223 -655
878 869 -148
314 200 -546
408 41 -274
411 306 -498
278 43 -39
436 182 918
742 17 -954
851 212 -219
453 630 104
725 39 -910
526 591 872
48 918 534
878 392 457
648 420 -145
830 26 -179
151 776 54
62 119 -899
751 441 -885
651 743 77
804 201 -535
595 757 -323
344 931 -727
439 693 -302
193 125 931
222 258 353
169 659 -724
751 769 -823
828 45 -232
32 351 -443
798 913 319
823 758 -552
16 513 -63
107 743 666
562 900 -281
28 565 333
599 922 -472
