9102 26857
3280 1334 684
6069 1585 -828
8343 4813 759
2254 1670 -875
7930 8024 325
3366 5448 -971
357 5392 -643
2527 7430 595
4912 5525 370
5042 4975 -799
4213 2584 751
5641 7767 -882
6211 3767 551
4153 7119 644
6190 8769 -654
3717 8942 204
3969 2859 -224
8999 5978 -778
6207 2180 -863
5774 5294 -573
943 672 -517
5573 7230 464
2253 2670 793
75 6906 -404
2587 7858 -852
4948 1017 821
6589 2442 -461
3322 2634 -371
1650 2633 962
6467 5400 143
8058 6435 -89
1628 7376 480
5795 5810 -368
7489 4812 -625
5979 3710 502
4585 8395 272
6145 7403 479
191 2745 -466
3734 6716 198
845 4493 -340
7252 8647 -746
2464 1295 -651
8339 1180 -963
1172 6678 -535
6437 8376 218
5009 1852 854
1723 358 745
2306 1047 -313
7247 1062 -657
6123 5465 -37
8776 2992 959
2592 8473 -642
6700 4145 -559
6973 5865 135
1397 7706 105
6789 3804 -87
754 533 -286
8656 7537 407
580 2678 876
3150 1017 929
2543 7466 -932
4473 6376 -949
5970 7840 370
1036 5854 999
1791 4 -531
8035 1110 -746
6793 7573 -158
5234 6678 -394
159 8318 117
2043 4805 -995
7830 2705 311
1639 5853 -746
5084 562 336
3628 5975 -741
6235 5125 -49
3529 9025 -111
2227 1223 -455
4028 6014 290
4269 1449 532
8927 4618 -3
6207 7851 -855
5524 1335 -500
4561 4810 -596
6326 2330 860
1340 8598 -576
1007 1737 -751
8746 7912 257
8610 5816 60
6119 1662 479
3291 8967 -684
7943 4936 -118
4507 2690 838
4838 2975 842
5380 6013 -960
2745 5547 -336
6592 5501 583
7682 2663 750
192 6177 -27
971 8606 -508
2063 136 -145
880 7366 162
5087 4746 -297
6655 5473 643
2634 1222 808
6351 7493 -621
5300 8428 879
4156 2569 -86
1819 833 -38
4528 6655 114
1795 196 280
6691 2209 -461
3894 4557 681
1523 4664 72
5274 3257 153
4382 205 -192
2206 4173 495
4582 5347 526
5169 7804 203
5485 7295 -645
4670 1251 -213
8121 3988 929
5911 2601 9
2188 133 133
2842 7251 -534
6225 8812 -89
4230 5071 -996
2643 8300 -496
2981 5626 756
4785 526 873
5727 374 950
108 5814 -318
971 7565 913
2822 183 469
8706 2737 -999
5205 2348 -227
1511 8857 121
4366 8730 726
6672 5622 815
1467 3344 233
2562 5259 -471
4742 6521 -107
4713 6721 -97
3904 5425 832
5464 2917 651
3246 2568 20
3611 7298 -63
6873 3043 719
7665 7221 -932
1962 2160 961
5522 1451 -29
4480 5188 -131
7167 2181 -937
3982 4631 639
8019 7771 757
7682 7638 -812
3417 368 -408
7797 1118 495
3082 931 634
8619 5718 747
7564 4994 -511
1615 5255 -11
8588 3682 -819
1501 1046 -560
2354 7464 -91
1103 1254 -415
6967 8710 -406
8166 3989 -431
4946 5652 497
6810 68 786
3287 7124 -692
1329 1595 527
4839 1363 942
5147 8326 -541
7009 5081 -552
6154 7781 828
3621 6351 -974
3772 4319 673
3313 1507 913
3461 4369 -25
4759 8670 -527
2248 9055 -186
2172 8325 -916
9074 8698 577
7229 1616 -62
8550 2246 360
2047 7661 612
2492 5049 745
3862 3226 113
8400 2044 46
2982 3821 498
3149 1379 177
959 8708 -320
645 183 -672
7474 3660 -413
8380 853 -936
8080 6438 -956
1460 3762 -972
452 1643 -438
5708 4692 57
1901 3089 -488
8710 9021 244
3693 4343 816
8492 5534 153
8362 1274 596
683 6908 287
6980 3789 733
8605 5675 -565
2514 4419 -941
4463 7464 494
2692 665 843
3036 443 254
2935 4684 -906
4228 5360 24
4882 621 -351
8749 3700 -372
1792 3710 356
4140 3007 -259
4606 3633 -748
1782 8311 71
3016 5718 623
1527 5196 246
1596 3226 -607
4721 3099 577
7853 340 -651
8976 8510 883
5688 4326 136
6457 6963 -282
3511 7809 56
432 2954 -749
4751 7034 -444
1267 5796 -171
7392 143 -294
3389 6989 25
3231 3556 -992
7991 6295 -834
2381 3167 -959
8254 3081 -113
3901 9098 -249
1330 4416 870
3063 4344 130
800 1740 -424
6577 5089 235
1390 1122 899
6057 1180 937
721 1067 -239
7545 2428 -99
4789 1153 581
4993 95 153
7844 5924 -370
8700 4762 218
7587 2784 635
1404 4298 578
6273 3083 -742
7151 8970 322
402 2164 -920
7018 1359 -126
6738 1892 -90
872 5846 -255
4678 713 713
1136 5208 739
6909 8781 722
8041 2525 363
1852 5671 957
3544 4118 491
3183 3624 -629
5428 3119 -613
6240 6926 -127
6719 8668 -492
4458 119 440
2969 8383 732
8313 160 -137
5912 7746 194
3528 8534 -556
8955 8960 -518
6525 6863 -138
5074 850 -178
1566 6938 59
4112 8770 108
483 1320 -491
5076 5946 -506
2107 823 20
8221 298 -30
297 3773 249
3539 8517 686
7611 196 -405
399 4031 -345
4794 2743 943
3610 7798 774
4514 1361 603
765 1164 369
1447 7996 -355
3291 1110 853
2304 568 -563
8484 4752 826
3489 6793 -90
3481 5847 322
359 3969 690
4308 66 -394
7909 2310 862
1608 6952 982
2337 1658 392
9008 5439 699
656 2900 698
4237 7312 -381
4587 7398 293
4414 5802 638
5558 5456 -455
5661 8063 248
6017 3036 837
5690 3389 765
8235 5975 -718
8008 5399 -689
2374 4734 169
140 6502 -607
6968 3342 -327
5082 3323 -674
7561 417 603
4499 3007 -893
6811 4770 -501
6938 5379 -352
5389 7587 242
6297 7883 144
6303 8212 -484
8658 5352 -326
4521 5081 188
1243 8806 -733
2509 3348 977
1589 6160 -872
1646 2640 290
1031 8428 282
5910 821 -872
2952 5173 -829
3100 958 -491
8424 8857 -494
1562 6127 -692
2526 4646 -383
539 1870 -945
5386 9082 83
4658 5673 907
3913 7838 -334
5798 2101 962
3220 3853 235
7852 8943 374
7544 7789 243
4842 29 655
2297 9047 111
6867 155 -525
3457 1553 391
894 1796 170
7768 297 698
3182 4611 747
6265 7944 232
1394 4964 -482
8970 8309 -297
257 4686 -2
8116 7959 355
645 3370 -22
1625 5636 -629
8878 6922 -338
7385 1869 -563
8173 5401 491
6743 8771 743
3031 4771 -564
1323 8590 -479
220 8494 -647
211 6473 893
575 180 13
3135 7323 255
7920 1332 -297
5849 4676 734
6885 2252 -139
1866 6192 664
3394 2744 914
7758 7979 -693
7660 8702 -294
2026 8173 944
912 4589 565
3507 3192 -211
1092 2462 421
940 7657 -286
425 1768 126
6641 7264 680
6890 971 -11
7394 912 -3
1310 7281 -623
6294 1685 -428
4371 7473 146
6816 7883 -746
7911 6475 -699
5689 5036 879
878 3417 -930
1867 6875 -181
3926 5834 -292
3618 5388 -292
902 3565 -762
6071 1020 770
1267 8396 357
6825 5666 -228
1276 1118 50
5753 1814 988
3346 8228 765
4453 827 398
4998 3916 447
1071 877 -219
3998 48 -6
7130 3745 -817
5942 3642 600
2572 7681 256
4580 6490 -620
8620 5405 -497
4278 6765 575
8746 3325 557
1464 7956 969
2694 5522 879
986 2804 255
797 8252 -205
65 8784 -647
6102 3760 -97
3111 7087 -212
4000 5496 827
5194 571 -896
6229 5114 230
2888 3156 754
4651 5958 -804
2521 3564 659
2157 5119 -419
8323 4029 -820
6920 4221 -554
2738 2091 670
8516 7095 803
5124 7835 -799
4510 8585 -623
4206 8394 487
3204 5061 -362
6003 6696 -508
499 4963 293
317 1265 623
887 2235 -400
2902 7858 228
2164 917 438
795 2035 502
5322 805 -797
3828 7009 498
6142 5825 767
8798 4086 874
4056 7077 -310
8591 1451 579
813 4196 912
3275 816 -240
1866 6413 327
7029 2714 532
7913 1240 -643
3742 4720 -18
2146 2004 903
2476 2005 -6
3207 1030 -141
5765 4713 -173
3070 5600 -716
7123 874 732
7000 4447 629
1300 4465 452
625 5167 116
5879 1209 877
431 3754 123
7949 6987 -513
9071 1627 -770
7438 5264 270
211 5164 -453
7652 4350 -600
8976 3425 109
1922 2658 660
7365 6603 -641
4342 1713 410
3350 7487 -158
2297 2142 897
3562 6127 909
7111 5319 104
7440 7142 -656
8074 5398 -918
4112 2038 525
5885 6249 886
4184 8266 -634
6156 7906 -513
1115 3011 374
4847 7515 139
7474 5896 956
2503 296 596
6399 4353 214
676 7104 -96
8937 388 142
4974 7855 -338
8109 3621 -480
2278 6746 -561
8985 1312 308
8630 12 -287
2775 8556 123
8478 7323 -728
7150 8372 877
522 4150 -789
1538 3057 -484
6736 5182 -401
1321 1105 -464
6972 2976 -177
741 3126 256
7101 825 -574
632 3146 -281
2193 4703 -596
7006 362 789
169 7983 -788
3747 8831 -274
6569 7320 789
867 2542 336
4914 3819 245
5141 7905 693
1199 8304 42
7808 1550 -705
8476 7162 452
6766 1341 -607
3144 7863 -919
7718 6872 -665
5029 1339 999
6555 1783 414
8696 6140 769
7087 158 658
8034 3840 -750
3671 5069 -965
1212 7691 164
4450 5054 476
7350 4351 -377
6670 8442 -715
9032 7329 -256
1828 249 633
2699 7403 974
6783 965 -839
1331 7948 89
6131 5987 -648
29 7376 -151
1301 4649 750
8056 8942 498
2181 4141 -945
8583 3315 -202
8370 944 -454
442 6732 -180
423 7269 225
2853 9015 -569
3944 2018 -980
7451 6652 -801
8910 9060 -254
5972 3104 441
5649 1948 398
7275 4154 -49
8815 8713 -2
2003 5631 372
4022 7091 719
1996 1544 445
8267 7994 392
4472 8158 613
2637 8022 -982
8669 419 -142
6787 1785 119
6318 7004 401
7711 5186 -522
4485 5893 -346
4719 2194 331
2886 1276 49
3656 343 196
1571 2050 738
6169 7871 508
3963 9035 173
3881 8578 -552
3033 6995 -604
7665 134 -834
7732 6439 837
90 6291 878
8390 3575 221
2220 871 -366
4368 3459 460
5578 3085 997
5251 8051 370
1451 5577 -480
8372 1481 -420
7297 4158 203
3194 6978 -843
379 8078 -716
3072 1004 -957
7272 858 250
8769 5385 188
5649 8776 272
876 6771 862
9085 4340 -480
5395 7444 176
9081 6542 489
1594 1096 450
2818 956 421
8460 8281 -229
7754 1482 749
3915 2753 -802
8232 1420 661
8991 2065 731
7493 4628 293
3823 4041 -377
5806 877 750
7643 8026 645
6529 157 329
708 1005 -295
8536 7704 751
7374 4870 37
8145 8349 866
3849 8517 655
7969 811 -938
2415 5950 -833
1456 4261 982
6397 1908 -185
7522 7398 -963
7743 556 -804
8215 3749 917
6059 7068 322
824 6736 469
2693 508 52
8817 9083 -809
7090 1988 995
1709 6178 -693
5375 870 -9
5389 8559 -219
6877 7845 -583
4991 485 -400
826 6370 -274
2549 7997 619
1626 6634 782
2846 8346 575
5368 2023 799
2897 8697 610
998 4022 -428
1472 5713 -919
6426 5193 -936
376 4829 -754
8528 6914 750
7756 8531 770
4395 3663 88
1263 2224 122
6945 5077 39
1329 3362 923
2670 415 277
1318 6352 -939
3096 5715 371
3531 6373 500
2312 4859 -393
442 1793 -691
2992 110 400
8454 6255 551
8819 7789 -476
2226 7238 -399
1025 4977 516
8638 2820 542
2492 3675 -140
1487 5077 -426
3536 1114 -769
2906 810 71
1307 8275 840
4027 5414 -402
4198 2497 389
6346 5361 -248
5432 3346 -610
893 5745 0
5743 3214 -697
6074 7351 964
8248 8284 921
3395 4893 332
8317 427 913
2573 5427 -894
4121 6538 863
2897 4330 836
1766 7113 -815
3023 4350 1000
8376 7941 612
8744 1113 -89
2657 386 373
7205 4554 -378
1878 8881 872
2036 2595 -2
1597 1414 -136
1741 1614 -940
5770 3686 -231
3807 2384 425
5506 4073 -985
2335 2048 621
4273 5377 553
348 2631 988
1190 395 -488
6967 3464 118
7627 888 41
7092 291 972
4491 5743 -632
3137 9093 134
855 4902 -152
8471 8262 -781
3202 5611 785
4320 2980 -57
220 8430 -987
3304 8318 -761
4976 2248 -215
7868 2699 -773
3501 4230 -621
2095 3905 -814
4336 2984 341
3009 6381 759
1878 8991 -774
6429 8814 -740
2890 1870 100
963 2344 -558
6015 5547 284
3464 8065 -24
298 5437 -84
3393 7820 -234
8900 3187 837
4553 2611 663
3796 900 -144
2673 9004 -107
2457 8593 152
1592 5161 -396
3002 6930 -43
7308 1929 -64
4839 1738 -911
6305 6621 160
8720 5526 321
475 8336 53
4035 6231 -258
3263 8108 970
856 412 359
2766 3128 580
2165 993 828
6968 5092 -465
30 7991 -866
4860 7549 225
2652 684 580
1547 4049 743
3478 8641 548
3100 5194 856
8044 2701 238
4957 9064 -813
1435 7570 57
5294 889 -558
6822 8673 741
453 7945 303
5387 5902 -842
8737 5300 297
6478 5208 855
8743 5416 -248
6466 4500 932
4025 9042 818
3911 5048 541
3999 4726 -260
7115 7409 -149
8339 4743 -959
7891 2404 831
2332 2934 -519
341 8098 -264
3171 5198 213
5457 2987 -249
5430 5628 -8
1796 1764 -405
2824 1308 848
1531 4044 -719
3171 5183 -563
8282 7746 -26
4767 3477 -21
5757 6305 -369
3100 4948 724
926 8631 62
260 8923 -378
1769 4278 -311
1912 6755 -290
7792 8515 -397
7656 4824 -794
4309 1800 875
5030 3448 -46
5945 5948 42
5877 4574 250
7314 538 -867
247 462 -40
7646 585 62
1085 3947 -975
4610 7470 -714
7455 9081 -181
3191 5408 -217
3072 7997 952
4777 4920 636
3783 8699 456
3902 4841 -479
3591 9034 212
1931 6233 -611
5741 5154 -944
5862 8521 388
944 2883 -994
8174 3266 273
8257 5246 -687
4816 3229 -498
2907 3331 1000
5657 4962 500
6984 5444 746
2059 27 -883
6461 8109 -240
8129 8139 -204
5346 8484 -577
1033 1274 -838
115 5465 -682
2085 7562 -20
4890 8252 290
502 7084 -105
4336 3405 -835
1167 2272 631
7318 963 -880
2773 5341 447
6098 7713 -964
6017 4803 690
3663 4552 896
2789 3200 -436
4310 4603 734
3463 2513 -795
475 8883 540
6125 3846 -988
3384 8137 -125
3186 3624 -814
5255 1084 268
5384 1383 -57
3455 5771 -939
6452 4038 -610
4304 8192 -999
2474 778 506
6854 9101 -276
4464 5226 -146
4196 8431 -287
6520 6467 514
6087 3213 -607
8184 8007 483
2841 7608 -916
4407 1299 960
6363 8655 -569
6982 6765 771
4210 141 882
1871 2255 670
6609 8531 -906
6777 8624 -790
3167 7429 -183
8592 2108 -809
7204 145 -355
1224 5609 -490
1247 8278 -227
2959 400 706
4744 326 -11
3039 2464 -811
5338 5559 323
5906 3653 394
5979 2589 -524
5743 4936 -410
6444 2577 -396
974 9089 -979
5867 2681 -917
2897 5520 257
1237 2523 481
6640 1196 -61
6145 8078 -761
6495 3913 -301
7108 1647 -248
3475 2953 -537
3157 1031 -271
1193 984 786
714 8439 127
2298 706 364
7982 6726 165
7933 6006 767
5981 2470 -707
1368 1774 183
885 7781 -930
2697 3203 957
3470 7636 -862
5778 7480 380
6182 1627 532
2857 2121 809
3426 2013 501
4702 7142 -385
3387 8120 600
4991 559 -940
400 406 935
704 5268 -326
7538 8186 -244
4733 2957 -911
8329 9045 -648
708 77 -727
515 6681 -648
4807 5485 921
3073 5893 873
632 5484 -232
9059 5802 23
686 4540 378
8148 7816 -460
7504 6502 175
4815 7030 242
9091 1788 731
574 97 -516
3499 6833 -685
5983 8187 -780
4439 472 816
312 5862 414
8390 7564 -118
8419 3680 108
7694 3440 -746
6622 6621 -876
1294 3715 -119
3623 6315 656
4883 8083 -232
6305 5833 448
8209 7974 -124
112 523 -931
8024 8155 -772
5080 4012 -222
6239 1672 -851
3901 6611 298
4909 3750 -701
8995 2987 -491
1283 6185 -371
996 4457 35
1097 6264 -193
8795 1707 -458
2136 5078 -408
3048 1666 961
6037 5109 370
3416 5417 166
8215 7052 722
3159 2303 -129
1211 1518 807
1495 1009 454
8011 1141 9
6918 5934 -16
5329 6266 -545
3808 1797 -191
6933 4755 -934
3687 1250 -994
9046 3153 -190
6824 1315 669
8168 4964 -523
8892 8377 -937
4308 7487 608
6434 1191 691
1683 241 -611
1246 1303 -220
4567 1817 157
5623 7122 756
8549 4633 313
4104 7881 410
1498 2903 -960
1350 550 -228
4325 4357 -331
6572 1062 556
4080 7693 17
1738 641 426
811 6446 665
4115 8085 -139
4799 255 436
8583 8855 784
3347 3507 367
7016 2527 346
3708 5393 237
8483 3842 832
8724 8855 892
3727 1410 63
1857 7626 -387
334 2532 149
3983 1274 108
2385 3698 -921
5062 7664 -79
3342 7847 432
5060 4577 -769
2506 5850 -901
4525 1842 -228
4410 8536 -134
4704 4272 333
7827 4230 471
2613 8270 186
6141 6864 94
6090 3404 526
6037 3129 193
42 6407 128
3062 2456 -621
5072 8817 625
8166 8990 32
6656 5713 -785
2558 2013 498
3131 9099 -327
8613 1782 -117
982 1249 840
7786 568 -987
5760 3801 -165
4563 3712 585
7876 2616 43
6902 2678 -628
2624 8703 -520
2712 2412 -457
4591 7565 -531
3153 2809 -22
1173 8036 -808
5507 3754 724
1609 6122 -828
252 7037 -189
2087 5898 956
3733 2009 -837
9074 1190 693
6155 6145 770
3859 2615 -677
8397 479 -627
5626 4872 -678
4924 8190 -137
7944 8106 219
1858 1195 893
4601 6440 -858
4467 5676 975
7445 298 -873
7271 8708 -854
9071 7243 -307
353 6011 101
5938 5781 669
668 9014 -962
1456 5479 111
4213 5577 -891
7380 8782 -254
1627 526 -181
8877 4551 -717
5819 4954 27
6589 844 -357
488 8373 966
2332 6538 -907
5910 6123 -786
8143 4020 -733
2890 4090 874
5676 8023 114
7188 6601 249
5434 5048 21
2275 3660 -527
694 6086 16
5987 907 627
4441 1982 66
1648 4972 -919
3422 5191 669
991 781 94
5824 2637 901
3585 3118 560
3392 206 -454
1971 8353 503
3290 16 624
4821 6861 232
2866 1231 566
8929 5954 -271
1631 2065 868
5974 7426 -860
2419 2775 -323
8704 5042 631
7328 2451 -310
7148 6332 5
1406 5071 441
3246 3374 -106
5868 5158 685
7991 502 939
7298 5511 958
5319 2320 865
5088 3886 -447
4799 4077 805
8228 6989 760
8510 3037 879
6242 6863 207
477 5900 -488
4155 1804 890
838 4328 722
8936 3844 -840
7459 3627 625
5257 8252 626
7701 7972 625
7233 9040 622
6278 900 890
4918 4340 917
6738 9081 -262
6712 6068 -416
3586 2301 -931
2854 8754 164
1849 7275 -804
5946 1958 63
5270 5309 984
5213 2500 911
6517 2878 772
7644 4733 -833
3026 8529 -56
1341 5096 31
1339 8718 -650
5082 8160 -389
2363 7243 -997
8995 7306 709
8771 6105 977
5589 297 841
6681 2221 657
7001 1165 574
2502 6641 -160
7359 260 520
8165 8748 -218
11 6454 365
2625 5437 -620
4 7166 -655
6042 8763 -422
1007 1018 -34
5134 8245 808
2149 5300 -169
4046 8004 307
6125 8290 504
3339 5670 344
5487 7376 -220
550 1629 -274
7985 8741 756
6346 7408 594
625 8451 843
95 5102 595
5708 3117 81
6743 2100 958
6838 2965 -284
4716 1505 675
7644 2274 -829
5539 1387 4
2932 5790 233
8108 3521 -926
4803 7270 -601
8440 456 753
1296 8056 307
7569 480 368
8742 8258 -43
7689 1 -881
4973 3049 -92
7158 5514 308
484 428 -162
2034 5976 -81
6905 6798 810
1825 4309 68
5126 3433 -843
3779 1936 749
4147 6429 -773
2516 4998 274
4734 3451 299
1614 6742 622
2037 4603 -361
6654 4695 940
1566 5191 -81
8756 8506 -835
7443 2583 609
4092 6098 -600
4946 2898 739
5928 2715 -580
5284 5160 686
8376 9062 118
5776 5988 262
4844 8831 -471
5116 6138 -713
5556 161 -684
9068 4410 -286
6166 8996 -968
9079 2741 -614
5681 7905 -850
2113 6069 -127
2367 8782 -132
2917 2244 -661
7398 8913 351
6478 7129 914
2961 5610 -689
89 7467 -911
6834 8065 -429
8579 8850 258
2882 8080 -495
7356 5717 754
6585 2330 855
893 6379 692
1180 4703 -313
5461 5844 374
6192 8140 -991
7175 5142 -60
6305 5476 -77
7583 637 -290
5736 5092 -829
7709 8730 453
1570 5173 -585
7029 8272 927
6822 6971 896
2161 5937 158
1057 2855 632
7478 5613 -514
6036 69 116
7095 4947 -413
272 4785 420
5595 155 843
1074 2427 -395
2459 6413 145
6870 1036 -987
6949 3028 -20
4166 3383 592
4717 584 419
3380 7903 594
788 5820 -696
1490 9061 332
6028 2167 86
4950 2348 760
8041 2946 260
8361 3677 453
4440 7242 -110
3660 337 -773
2207 8479 -998
8079 4326 -604
7885 787 -480
5772 7316 -32
7595 7475 663
9090 4996 -499
4943 5220 828
6258 9094 433
300 1755 -458
1324 1604 -606
3118 1486 611
6125 24 587
848 4167 784
3036 8957 102
7448 6914 812
3997 7580 -888
2219 2660 436
2293 3104 -766
4783 3882 416
4335 6889 -87
1782 1478 -834
4383 5451 519
7451 6493 -933
8524 1799 823
5254 5429 -749
1484 263 -943
6200 3453 -186
8331 1265 664
4910 9046 -868
3299 1642 -944
3349 7935 536
8949 6662 358
4085 2460 -754
2807 1193 506
6037 2861 -50
4009 7753 345
1681 5293 -293
6044 2908 -941
4553 6175 851
4772 3086 849
7131 2692 -390
6275 4409 938
8114 6970 -975
3045 8327 -834
1355 6094 478
8949 6950 -163
1305 5560 -278
5584 2914 949
6842 7213 -62
6819 2764 -253
1513 5512 -339
7934 2917 248
1526 4016 511
3023 2682 -67
5682 5119 -161
6030 986 417
3984 76 -287
6983 5632 832
1586 3627 911
3126 2958 514
1928 9014 -954
2790 2159 14
9008 2355 53
8530 5265 -690
8543 2147 -272
6608 8086 -729
3312 4432 -893
3578 5570 241
1848 3924 818
9010 5588 951
7299 8703 81
3482 5736 821
3252 1141 -851
8852 2555 548
5769 1417 -146
6439 5184 454
8076 3428 -246
8798 6656 -685
882 3593 305
4265 5863 -346
6410 8181 366
592 8410 -261
8902 4863 -724
963 2542 -701
3007 8001 729
7500 8246 936
6648 8755 995
4044 1203 465
1622 2366 -749
4425 2302 742
1694 6535 565
8773 8878 -628
2478 3593 904
7197 5189 -466
3444 829 148
1681 5535 -960
3303 3026 913
2314 2327 790
2402 3778 47
6364 3138 -147
8902 5019 550
8610 4755 545
3826 4375 975
5518 8680 458
1696 514 -840
371 3185 -560
6997 6904 275
5055 2826 -400
787 3975 -348
4287 838 -39
299 7518 -796
6356 1939 -977
589 17 -8
7822 6375 -824
5353 1197 332
1699 8503 851
6747 913 62
8200 2634 63
2405 3120 745
3817 4249 820
5237 1309 94
7304 2453 314
28 114 -417
2768 4521 -368
4218 8693 -443
5278 468 -434
3576 7557 136
3612 4742 251
5397 1429 322
7255 4532 296
3997 2228 121
2021 2663 469
6192 8289 -369
2316 33 -209
5198 7267 -783
1468 1129 381
1715 119 -245
9090 3450 -944
3567 4015 915
724 5686 281
5353 4598 671
487 2303 -793
285 5627 -729
7910 8829 -924
2786 3721 -705
7201 4542 -393
3771 5161 -699
3528 4887 -184
1691 8312 627
2873 3272 -1
628 5148 105
1417 4331 -819
1749 5005 -158
1228 2957 -254
8338 8318 293
8438 9067 -655
2327 8814 -866
166 6516 -17
211 2069 -797
8556 726 293
8385 6358 330
1348 4169 920
2885 8164 384
1414 8367 -952
7629 5086 312
4967 7409 -796
7820 7494 -90
2270 835 253
8879 3723 41
8255 6326 414
2270 6651 592
2881 4258 -85
1645 5342 843
4980 5465 -53
7317 6822 846
8498 4162 177
5230 4478 -38
3869 5256 640
3899 4614 5
3808 848 186
6571 8277 -583
1355 3796 684
8906 3929 -743
8307 3091 -212
3597 2781 -61
2992 3919 40
8569 8135 -868
6936 6490 976
3977 3456 119
7413 8124 -508
3620 8434 -383
2850 356 583
4141 4657 -820
2525 307 -652
4213 1432 -456
985 1292 563
4216 4432 -833
2916 8954 -694
5791 8323 -316
4236 4322 -429
1596 6902 -103
4819 4621 -833
510 5103 887
5534 2890 -638
2897 841 583
4081 7964 181
8132 1483 -975
6349 8528 563
6358 7921 864
1235 2143 -245
280 9038 708
5501 2828 -985
7746 486 884
1329 6136 -806
889 9092 -735
3439 3044 -267
8071 7177 607
4921 6334 -442
6537 3351 786
8935 1216 372
1135 821 244
2956 7298 70
4096 4347 -736
3334 3572 333
5172 2182 434
7499 3507 997
3622 6854 -289
7500 5389 587
5268 3498 58
1116 1575 470
4694 8033 346
8550 3753 -26
5551 7286 597
3892 8937 224
4378 1277 -500
7156 1634 124
1668 3772 416
7300 1360 -580
2897 1647 -838
8169 4142 -796
5951 4356 -257
1624 162 508
41 6179 -683
5481 2219 -288
7285 3127 -568
4647 8104 -809
1149 2155 -217
4514 3755 484
3128 2681 925
4985 6788 519
7429 3956 -896
4496 3028 498
2161 4431 532
869 874 703
6319 7904 -983
7460 5505 731
7769 1118 698
3334 7741 123
609 4261 -547
5472 4527 -360
1924 3276 -542
2017 9031 -646
6584 750 133
1596 7001 -399
5394 7950 198
7233 4187 632
7556 4650 276
7745 5406 -11
2991 7566 -667
578 4174 -487
4495 1072 192
6051 6195 504
6997 2598 -48
7831 1765 -224
8011 4020 -233
4357 5382 898
808 1319 374
8892 511 -754
295 2242 -469
499 4177 -837
8650 3264 768
4613 6528 423
3033 4174 -668
5754 60 921
5460 3088 -967
8927 839 510
3746 3546 -171
6356 3832 -425
8169 8250 -992
7561 778 -893
1906 6215 -150
5605 31 -684
5882 8299 -86
7970 2356 -695
1355 7300 -627
7299 457 -836
1121 4675 -566
4572 6930 249
8060 216 97
1235 6100 137
8923 1671 641
6659 1972 -595
1913 7592 537
1029 572 864
7169 7381 -708
4833 5210 -912
1681 6140 434
7045 7208 -708
4280 3032 -421
7930 8834 -932
4626 6952 451
5217 7568 346
3124 8523 -128
2950 8209 -842
4550 3060 -386
3620 7879 116
4698 5099 -964
8450 168 -282
1603 8671 247
7283 7396 309
3239 300 656
3895 5468 -619
7978 4475 67
6991 5219 206
7362 7737 628
3598 6839 -160
912 5042 635
9026 1581 989
5784 7238 427
4575 7463 315
8166 1769 -528
5224 951 -927
4211 8166 446
4756 6464 108
6848 195 670
2383 5460 219
5082 8155 -364
8886 3613 -468
5373 5389 23
6051 4627 -251
3241 8399 -960
11 4248 -55
827 4059 315
1628 8650 772
8589 8838 352
6888 7464 810
1216 4525 79
7729 5883 -526
370 3277 -791
108 8629 481
5571 451 -207
2728 6199 1
8785 4444 -772
4021 3495 681
4655 425 47
3243 8639 -834
5602 6351 -328
2780 8420 -319
4640 7992 195
8137 8945 -599
114 3503 -643
6516 6546 117
2478 4398 -265
2357 1906 254
3835 709 -595
3566 3810 596
1504 8012 826
3803 5172 -769
3814 4408 979
1859 6340 573
635 1153 -375
5190 8051 -80
896 140 384
7477 5930 -522
8959 3726 370
589 998 -857
8816 2981 937
4397 6808 858
8859 5943 -384
8063 8963 -354
327 2283 957
1050 945 -782
1130 6603 -959
7210 1820 -916
4888 7417 338
5061 7887 -874
2293 7937 -40
4651 172 -278
5672 5882 -89
8526 8170 -883
317 6954 619
4727 2986 -595
936 899 -670
1665 5393 -473
2407 3075 606
7334 5021 -221
1646 8927 31
2697 8449 331
5264 6386 -255
8307 3390 -63
6998 7631 319
6099 1465 -732
1205 4380 -304
1553 5978 65
4362 6625 53
8170 7218 542
2556 7485 -151
1750 3764 -541
7804 5716 -666
2391 9083 291
124 735 910
7221 3263 -348
2209 1278 949
2349 4141 -710
3554 7721 -348
4174 1160 430
165 261 -640
2941 5348 693
121 2911 654
6670 1049 664
4567 1144 -489
5019 8389 -38
5364 1444 -23
4834 848 -624
4462 7745 -615
2889 4669 223
8669 7739 -636
4341 4028 354
8016 3520 305
3149 2327 -660
2102 1883 -526
828 6239 -715
5572 5758 -258
3767 3964 -157
4073 7718 -267
4785 9079 -109
2307 5068 415
1293 8968 -520
607 6142 -452
6796 4497 976
6128 5235 -327
6125 7563 581
7637 6765 614
882 3041 -626
9098 1097 320
3671 4382 542
8589 2692 292
1571 5406 -218
3010 1184 250
8103 6502 -715
6030 8381 -509
1446 2644 -972
720 177 348
2061 3316 649
2917 3216 -903
6323 2017 -563
7270 591 -162
4594 1004 -432
3246 4096 -900
5108 1216 -845
2162 5593 -543
2952 4515 881
2913 2706 341
3262 7925 -561
4501 7106 100
4184 7195 493
3852 8955 -408
2379 3680 893
8139 470 -440
5629 7883 798
492 6325 -777
2041 990 569
2324 1839 -927
6913 8557 860
6221 7229 689
3836 8869 502
1474 219 -779
1418 1859 -82
