17
822 1934
462 22 397
236 888 891
136 744 940
447 633 589
797 516 754
75 234 52
589 384 675
755 565 785
111 504 138
775 634 157
644 261 610
572 145 363
316 560 190
591 129 848
900 579 89
612 707 477
370 528 148
829 864 368
272 581 917
83 642 866
497 239 751
593 217 818
652 747 57
383 352 384
76 829 350
373 389 911
735 461 990
313 378 903
896 786 787
746 10 473
285 58 62
656 186 326
705 823 440
113 511 427
733 342 337
381 70 40
39 491 678
678 507 458
290 72 977
187 416 242
557 284 711
530 399 594
364 62 900
93 631 42
775 177 703
235 864 787
733 799 666
496 413 455
538 263 767
144 42 451
326 806 209
744 628 251
863 160 425
83 417 221
216 858 492
104 70 413
74 512 437
82 677 198
482 531 876
551 610 736
147 348 701
730 868 954
583 214 81
593 156 518
385 660 297
385 410 104
18 564 212
185 694 31
375 613 438
149 432 612
577 267 492
412 14 704
199 315 861
668 527 773
621 329 576
834 337 957
639 878 715
786 662 17
230 699 375
526 217 98
145 154 524
19 900 743
49 771 557
358 646 115
650 185 320
492 87 399
652 58 470
438 97 869
478 234 867
136 589 357
370 773 729
352 825 715
175 330 342
36 670 852
836 428 668
204 359 216
908 833 539
664 149 343
564 147 779
52 671 332
71 891 869
206 297 114
639 298 810
761 303 646
890 322 666
742 170 785
227 438 610
93 51 339
846 496 807
612 396 186
387 468 401
158 637 971
321 782 343
565 204 11
458 539 295
117 184 388
690 577 939
331 830 814
663 879 823
144 741 789
345 883 385
234 733 15
244 675 725
579 849 592
625 377 743
434 323 961
313 298 508
186 833 700
717 885 225
130 441 969
419 270 392
283 350 349
597 725 591
583 376 433
287 68 211
577 351 246
418 191 620
731 196 276
676 67 834
432 623 61
170 621 24
475 813 602
186 280 71
715 459 962
82 538 994
522 503 75
28 890 715
575 349 210
534 741 145
48 123 252
403 833 988
144 91 322
834 701 69
773 838 565
597 903 967
474 199 797
465 207 394
575 29 992
402 481 432
403 510 200
447 79 115
706 821 42
779 409 664
714 785 728
572 843 659
835 697 171
49 277 211
141 827 718
866 481 903
171 616 7
741 57 214
132 602 196
678 162 303
894 433 836
318 235 165
6 791 999
691 649 830
595 304 933
205 62 291
580 527 64
271 759 192
750 552 690
795 236 182
201 91 711
406 435 701
697 524 968
44 42 456
703 369 289
593 519 834
520 657 199
900 682 771
793 77 444
580 119 467
698 104 736
524 322 289
809 73 211
78 30 599
763 193 477
418 652 137
831 425 543
262 871 807
91 105 666
843 186 969
445 650 20
263 235 559
62 162 798
71 496 855
303 734 403
882 347 664
483 11 321
585 224 157
703 674 674
407 437 743
147 545 990
571 502 662
479 183 57
99 523 592
84 903 397
395 1 539
523 617 7
9 613 462
747 541 343
309 306 691
701 907 672
818 699 169
344 638 633
720 705 522
152 442 740
765 805 314
748 323 266
47 517 353
392 252 231
532 267 852
158 681 756
645 752 218
306 837 731
515 271 740
488 642 505
659 122 677
751 174 60
392 858 800
299 774 369
10 323 836
232 618 894
85 587 660
502 562 293
847 594 575
22 76 634
191 680 573
400 830 707
154 220 539
175 19 377
360 195 840
314 439 244
569 827 549
263 416 181
266 274 173
124 307 386
677 772 770
687 230 937
485 426 679
838 547 295
606 381 683
141 226 90
462 63 976
722 880 709
616 52 743
893 660 927
903 449 954
505 728 405
480 432 16
105 770 92
515 161 144
630 762 267
326 380 823
412 891 650
703 628 481
570 752 178
294 323 198
354 473 259
274 77 676
375 491 780
66 736 839
83 331 712
152 423 896
768 354 788
373 70 189
465 402 945
519 391 520
7 863 83
482 147 405
561 317 43
51 291 14
664 383 558
655 737 857
809 37 772
638 366 883
337 317 151
201 891 789
317 311 247
27 81 848
813 527 803
558 878 828
94 722 986
640 903 826
651 55 183
844 133 361
444 585 155
903 904 385
106 715 149
459 638 936
140 728 294
247 396 431
170 322 622
208 184 975
761 887 410
892 733 807
355 228 232
106 290 441
852 112 135
652 605 561
886 517 198
330 753 756
715 817 73
3 71 966
799 472 135
553 163 717
504 243 71
141 39 863
86 732 124
311 494 670
626 755 707
888 211 665
69 243 787
615 642 377
569 106 125
277 362 931
403 542 483
646 319 944
20 687 740
15 356 54
841 602 410
613 776 734
31 879 974
607 570 18
659 796 783
862 539 720
306 203 95
679 358 195
132 309 524
578 78 956
55 564 327
897 457 836
588 491 324
871 206 306
114 455 918
687 579 985
739 356 647
200 576 937
72 55 731
532 708 558
808 195 443
879 373 206
809 428 653
401 603 61
757 882 408
809 559 449
490 427 109
566 650 928
610 41 107
722 112 350
221 769 494
840 694 625
134 547 662
62 632 767
758 738 778
599 286 502
307 12 382
257 687 845
273 475 674
795 177 646
136 895 739
390 646 140
274 273 196
482 456 317
277 124 344
483 349 8
747 297 181
325 839 798
254 38 475
314 391 658
785 683 13
436 109 330
820 53 348
640 654 822
173 263 657
124 631 327
416 533 567
159 760 622
686 648 240
564 831 477
157 763 738
147 884 678
606 84 460
437 275 467
632 348 836
828 312 89
836 541 745
72 329 62
458 151 75
465 107 611
483 217 618
865 305 669
536 206 287
162 352 474
828 17 90
385 753 914
528 138 520
256 119 745
51 866 636
898 305 278
890 762 612
644 667 629
227 608 8
111 280 314
87 239 138
322 733 944
473 710 515
837 26 32
377 460 742
207 438 836
385 772 35
828 883 773
553 137 944
348 168 31
482 376 764
42 816 335
876 74 531
534 41 128
591 271 118
796 787 858
841 68 599
107 151 518
206 256 461
546 247 422
57 473 678
900 151 303
843 362 18
590 647 920
480 592 324
384 539 628
159 840 919
386 647 670
388 380 451
864 671 452
95 427 522
621 479 273
872 46 567
325 795 740
259 461 61
478 675 859
837 635 809
79 273 554
769 574 87
484 70 117
96 496 363
454 319 247
725 408 454
906 520 9
612 363 476
607 68 14
94 535 392
750 709 412
64 600 889
221 656 44
319 68 396
204 71 565
201 162 854
391 461 466
388 237 851
233 730 875
231 797 558
111 329 848
310 737 536
151 25 244
456 205 546
892 652 736
654 475 554
857 795 862
400 236 430
895 414 641
834 850 930
53 234 15
382 44 679
75 824 247
40 687 603
260 54 203
513 725 425
481 115 846
845 210 540
43 233 346
127 617 247
396 773 615
604 59 973
671 567 975
616 140 171
326 486 220
363 543 905
22 744 617
603 210 748
898 478 258
591 402 353
215 485 571
102 737 399
816 458 456
132 834 413
905 193 944
510 361 789
645 785 920
247 141 518
662 626 603
696 824 998
707 674 736
39 459 994
25 31 295
840 699 875
677 289 744
114 878 379
227 480 416
807 852 207
607 360 681
120 424 726
701 815 548
536 111 121
707 684 825
797 109 946
719 321 450
10 332 301
187 86 981
82 8 357
585 876 480
584 228 162
367 354 368
328 107 641
482 406 948
411 284 690
496 178 738
26 773 805
153 15 357
903 751 365
307 5 812
760 287 760
767 840 897
768 406 983
874 259 339
504 893 127
741 385 995
445 189 938
642 188 273
91 453 348
890 66 799
443 662 557
190 231 300
804 684 490
907 536 784
205 438 636
108 538 58
603 297 47
77 202 181
872 795 690
698 89 951
467 336 918
716 710 782
535 821 480
613 729 771
730 261 561
82 17 687
419 123 49
728 175 353
369 616 113
804 290 174
726 289 472
887 280 521
683 766 731
85 67 1
200 30 317
461 613 136
84 142 737
755 654 451
440 162 495
855 35 17
184 423 128
18 787 248
11 141 497
895 238 441
817 511 49
844 903 20
876 39 305
649 411 537
38 35 298
891 775 602
274 638 396
87 829 205
66 279 487
436 585 570
547 341 238
385 106 242
603 761 33
758 107 508
867 700 714
254 338 208
147 241 456
775 392 255
394 165 553
439 309 584
458 555 673
651 708 401
565 648 341
723 761 850
894 252 748
77 638 760
572 554 991
653 50 962
149 261 389
101 811 392
96 778 729
200 109 979
572 414 677
234 490 933
324 458 158
582 434 207
112 787 346
362 479 185
130 64 214
22 662 754
698 283 43
731 444 903
544 61 830
148 867 423
822 587 536
574 164 65
486 103 86
80 620 148
281 84 735
276 340 887
468 267 627
284 541 965
245 15 157
487 93 142
81 624 809
647 766 423
40 616 165
549 295 353
126 259 821
7 257 957
689 608 752
71 215 456
399 714 627
873 642 322
578 134 807
533 883 303
246 170 179
147 547 318
599 376 514
525 561 799
874 49 744
245 137 659
610 200 660
418 556 645
485 224 226
842 648 449
417 93 774
573 849 356
11 494 753
341 695 995
60 741 921
44 788 285
530 22 42
211 758 146
412 858 21
729 195 520
537 314 409
328 560 610
132 673 640
153 646 771
304 72 624
851 32 484
277 872 28
607 826 943
478 270 907
382 870 998
345 818 700
656 6 327
853 119 939
771 466 697
192 836 380
613 471 825
860 247 311
28 149 897
131 190 254
105 414 185
854 347 42
392 491 449
269 371 325
168 253 137
577 685 399
625 62 645
786 468 337
291 838 98
136 551 625
241 555 739
601 533 931
58 183 861
871 800 303
64 84 657
804 677 72
307 356 171
860 707 51
211 53 42
605 619 595
473 896 723
202 515 956
742 441 203
208 98 950
208 854 587
65 485 528
162 432 24
550 596 254
484 719 288
708 77 81
93 247 160
580 704 714
254 592 250
382 170 862
254 410 265
156 840 208
505 807 776
632 110 829
287 138 857
390 813 666
300 867 118
169 717 464
496 483 979
614 153 354
610 576 857
223 181 728
393 650 622
540 467 979
218 592 604
683 559 806
10 29 960
758 591 578
221 217 175
107 615 981
495 463 658
556 207 256
75 294 131
16 455 661
383 599 312
527 341 863
379 761 176
718 584 621
92 409 573
415 376 479
355 371 593
103 615 866
725 239 181
585 863 395
280 360 994
396 385 246
866 150 668
402 838 78
664 279 147
828 253 312
329 643 345
790 467 181
65 853 782
39 706 824
474 844 980
64 393 71
281 700 978
561 667 832
346 793 872
346 204 867
462 227 481
21 899 343
275 452 187
867 430 392
344 291 806
874 823 823
415 752 157
281 586 226
85 425 140
79 121 356
451 506 696
741 805 610
573 884 667
339 439 746
394 151 339
860 573 40
226 402 861
876 454 4
457 739 785
550 418 322
276 619 927
405 802 882
336 394 45
883 719 240
463 624 183
469 328 248
908 479 784
4 121 773
421 207 320
548 880 8
277 251 206
884 383 690
602 122 722
830 252 621
414 81 525
303 692 830
136 252 609
563 478 671
232 634 779
309 702 678
137 158 889
554 780 3
653 376 808
700 142 919
367 682 814
591 346 969
810 401 44
473 517 995
734 603 234
883 440 673
357 577 299
740 435 910
865 305 357
489 408 345
203 311 367
146 858 54
354 843 469
603 2 967
232 108 543
630 190 435
384 386 679
257 497 426
374 272 246
768 526 785
319 517 872
564 133 283
312 588 322
329 522 541
563 737 902
134 544 873
56 845 843
764 646 679
139 459 206
209 637 672
565 221 714
886 489 72
38 481 668
868 374 95
606 587 528
559 721 741
609 602 212
318 423 79
817 557 347
456 541 624
719 475 558
782 4 559
795 542 852
759 583 418
500 519 519
730 548 744
859 72 243
817 735 225
229 402 199
280 29 781
34 668 572
316 420 195
402 897 593
803 599 611
78 669 330
725 850 192
772 11 978
103 881 872
167 901 538
565 76 433
175 6 940
343 313 886
145 899 225
807 606 293
178 775 774
601 426 855
897 140 546
107 42 946
138 87 919
822 109 963
520 341 422
470 541 39
92 559 489
165 612 516
852 506 560
284 634 437
46 468 180
47 182 505
158 484 882
508 9 666
13 854 563
337 405 146
166 373 554
888 827 787
819 575 733
375 475 884
506 653 63
47 676 287
722 109 932
874 564 12
685 813 34
786 456 312
708 594 245
144 376 952
794 696 780
842 20 751
75 401 205
336 629 148
409 621 409
888 528 912
671 419 551
161 22 597
290 787 697
319 885 571
735 365 481
251 412 858
213 712 392
872 399 103
207 479 521
233 496 645
130 714 637
591 653 612
394 106 641
289 137 261
518 360 931
15 265 714
166 202 315
510 599 283
149 175 46
189 890 381
191 506 975
837 133 713
343 257 31
260 602 371
710 156 38
690 898 33
608 570 896
183 571 586
2 365 815
327 723 461
68 655 169
464 181 106
179 235 573
206 710 910
851 130 883
143 345 123
619 738 571
268 486 22
713 778 158
271 55 581
620 484 156
778 586 362
304 167 246
142 57 382
451 132 233
32 159 823
474 516 41
660 828 641
165 288 371
566 636 262
62 514 909
895 72 5
646 829 744
526 879 528
174 707 642
579 36 765
249 268 857
484 622 919
469 336 567
737 324 1
720 529 458
336 437 619
853 601 998
819 55 892
104 293 98
716 342 578
840 585 34
843 363 888
213 760 827
675 459 581
39 285 162
635 521 564
75 573 879
654 856 145
553 378 951
800 47 526
161 782 161
610 448 432
860 125 27
705 323 5
275 239 500
250 169 763
886 272 20
372 474 793
872 262 595
246 177 559
559 649 718
603 885 660
440 555 612
674 744 667
285 675 538
439 161 806
617 334 476
231 437 592
903 471 716
471 155 961
437 662 747
750 447 892
124 468 886
530 824 46
422 857 960
434 153 67
201 521 723
678 713 29
652 139 829
235 739 766
804 855 686
527 459 535
190 206 160
507 479 716
220 867 873
27 162 159
128 94 857
524 642 149
359 874 297
837 143 766
742 35 957
240 218 320
100 94 431
711 445 875
627 901 793
527 421 608
733 111 122
824 347 354
690 152 607
519 368 155
386 662 408
168 461 215
151 580 658
542 544 800
191 356 107
606 814 349
412 110 426
723 129 878
688 873 998
433 495 104
302 821 4
337 4 955
804 756 286
716 54 884
847 776 398
860 679 403
69 403 694
140 676 692
812 150 705
639 648 362
16 896 224
769 758 249
6 46 815
119 368 840
726 47 851
36 467 833
114 904 184
728 365 712
225 877 951
469 903 337
311 846 167
801 699 214
679 814 460
873 83 412
561 159 427
496 120 528
317 251 334
715 345 212
478 491 198
724 718 124
492 642 684
53 680 984
796 890 540
725 215 234
622 251 55
175 507 630
177 298 965
380 482 471
313 804 375
548 48 591
229 573 21
831 522 689
118 676 779
64 708 384
186 21 839
844 191 558
88 55 725
494 794 936
779 617 436
382 342 67
902 600 370
418 879 943
36 377 874
680 66 499
103 117 43
123 323 772
109 289 182
343 340 781
6 897 768
293 88 166
399 732 572
831 769 538
107 403 775
42 89 225
889 427 179
893 812 763
294 602 399
547 852 435
603 300 946
230 803 725
450 898 464
825 240 690
513 197 762
179 481 945
419 343 640
503 143 249
784 454 356
431 754 582
240 550 785
453 294 161
902 568 748
200 654 390
411 827 41
544 342 370
51 669 29
343 263 84
7 501 524
886 267 935
730 586 702
809 342 967
206 905 738
132 485 502
357 644 783
669 715 967
264 893 844
579 471 128
431 264 816
406 20 535
393 725 580
880 514 544
113 803 418
216 307 776
556 762 500
96 687 592
274 725 736
473 510 614
750 59 295
661 250 362
866 22 780
322 517 771
393 810 211
345 734 44
677 10 411
248 134 255
217 201 374
198 333 512
274 3 800
794 194 912
141 379 890
523 447 949
649 17 948
460 262 728
566 85 214
17 344 253
515 192 692
414 747 106
672 657 15
856 238 483
547 589 564
23 850 170
665 128 790
648 907 513
524 519 72
734 24 126
112 379 474
732 573 146
784 658 686
329 604 792
220 387 711
850 513 112
36 361 528
30 886 890
89 868 63
8 495 940
465 367 284
196 791 127
331 235 761
419 287 310
827 452 641
382 728 274
848 553 57
3 738 946
462 143 289
319 436 781
115 130 377
633 587 437
250 638 797
730 395 749
226 343 232
292 497 140
352 151 293
110 88 898
466 144 831
331 759 749
487 44 423
487 200 858
600 515 58
815 754 953
783 657 423
695 790 42
735 413 292
206 829 388
21 664 917
675 449 536
42 31 646
25 890 82
193 796 171
393 446 504
845 837 699
888 290 607
2 741 863
825 877 566
735 367 344
264 40 912
746 773 259
769 404 420
650 892 886
650 43 522
510 121 391
505 417 303
703 880 897
732 748 454
606 385 304
172 799 366
747 565 661
487 216 492
158 611 207
907 511 108
832 155 978
265 24 271
861 212 418
472 483 132
642 545 947
357 715 994
574 413 926
571 441 135
360 421 496
610 507 743
247 470 558
714 244 579
875 554 629
596 663 670
486 410 677
677 381 919
637 894 614
201 289 712
645 480 616
864 182 433
764 607 867
767 34 236
605 299 178
758 806 719
208 179 997
20 441 922
89 471 415
452 510 449
650 720 115
339 587 262
35 525 821
721 617 308
440 607 810
229 515 517
854 293 387
787 595 867
510 704 265
123 625 945
470 96 430
804 189 292
695 60 645
859 846 308
254 463 495
145 779 302
288 649 235
640 771 404
483 261 838
604 850 917
898 781 713
711 107 899
372 71 469
452 413 717
471 6 919
685 86 892
55 246 847
563 138 347
101 693 41
322 868 941
558 510 489
776 762 606
717 529 437
707 659 903
88 860 898
268 258 620
685 4 901
188 756 307
84 571 684
485 271 446
869 502 160
516 148 273
197 288 3
498 504 794
877 796 183
328 699 408
356 132 609
44 467 802
785 439 691
214 687 679
87 222 724
263 637 492
287 158 112
235 212 915
872 879 660
284 268 455
618 507 862
460 897 535
670 398 964
600 807 126
342 176 861
819 30 588
74 847 868
347 338 9
849 259 438
245 240 400
592 706 164
469 36 201
632 832 536
720 869 233
842 790 910
322 857 347
732 226 246
16 783 362
688 733 591
784 734 703
199 502 718
565 137 113
403 684 344
556 414 810
155 476 677
131 654 282
39 357 606
773 290 670
455 403 107
511 185 818
451 121 919
747 569 266
714 907 272
7 42 420
714 25 743
235 374 64
743 676 909
376 410 661
788 723 361
409 589 288
254 381 747
206 827 665
418 414 237
692 708 24
430 26 116
587 623 643
839 129 96
496 711 227
33 27 255
840 114 859
527 289 888
897 25 806
569 196 154
813 404 435
634 546 940
90 492 674
632 35 547
307 857 870
588 431 63
168 825 140
495 685 807
549 487 280
13 854 525
904 231 983
514 760 314
426 74 880
102 773 125
624 747 355
371 407 504
503 811 830
602 905 125
421 730 163
685 621 115
301 587 646
104 365 934
204 269 463
581 400 454
452 134 148
887 562 453
21 843 819
758 697 925
678 11 292
275 548 454
399 200 420
224 435 5
56 794 313
36 824 252
646 768 865
189 222 959
108 459 418
620 702 646
724 328 872
502 712 435
646 222 390
124 67 214
774 304 66
847 158 527
282 94 773
828 181 626
903 71 617
158 380 435
756 548 649
693 258 553
238 151 103
273 621 173
276 503 262
36 798 66
845 823 933
808 905 852
540 94 971
273 844 871
617 857 319
9 473 845
390 22 22
518 895 208
182 288 366
876 850 595
813 78 209
49 729 169
468 612 457
495 267 303
722 855 765
552 33 540
579 419 874
463 832 754
838 446 468
314 444 551
759 632 417
637 209 492
508 850 97
664 95 831
265 311 861
84 160 518
245 577 953
565 295 53
107 883 202
488 35 217
69 521 441
567 698 797
580 408 812
20 73 723
78 591 355
584 756 873
371 620 881
494 83 449
547 871 691
140 680 664
635 363 66
815 469 725
317 752 97
698 685 792
42 559 356
890 840 780
467 575 831
30 546 54
421 473 618
618 88 773
859 288 510
418 617 884
788 508 363
310 438 808
426 844 408
531 568 512
305 249 31
794 632 817
498 333 371
470 142 701
714 589 405
836 133 702
380 75 3
102 158 95
555 333 288
554 293 120
115 12 664
682 772 954
633 742 692
290 225 430
171 678 763
213 436 550
68 871 226
870 662 949
546 298 384
173 259 297
148 784 154
395 493 342
116 749 299
286 280 308
113 433 957
441 158 524
609 163 377
109 511 105
133 121 47
491 779 297
639 800 121
582 625 607
65 27 614
39 810 57
120 583 676
20 391 110
42 465 5
537 102 85
719 709 887
726 682 402
734 881 656
487 658 654
818 139 867
167 473 326
549 605 52
84 42 601
505 849 61
519 76 266
469 825 305
171 724 273
133 43 720
329 749 858
563 84 577
392 105 361
555 404 776
190 748 632
278 437 362
689 498 849
306 469 685
747 81 921
465 272 203
617 106 441
670 264 470
176 222 245
100 64 12
269 418 216
667 434 602
737 893 112
739 81 853
852 36 171
822 649 453
298 542 281
725 395 346
81 646 811
305 905 190
189 521 408
897 694 951
76 638 920
140 714 677
406 164 627
97 627 628
672 39 131
183 549 430
894 227 85
234 738 843
638 806 525
74 339 648
749 546 529
774 138 76
854 456 522
448 313 635
686 631 386
886 879 481
196 575 727
645 485 827
318 691 7
503 500 988
126 827 100
830 53 363
776 184 572
478 575 813
650 725 538
585 707 182
538 149 396
543 735 850
525 578 661
476 555 761
64 74 980
810 898 656
444 163 419
326 888 522
458 896 556
875 259 494
871 647 12
858 17 894
684 449 532
347 812 326
103 63 753
41 202 180
617 26 875
283 768 55
99 450 59
829 93 695
9 259 466
209 81 939
192 851 196
518 831 433
572 633 89
637 441 620
248 622 482
797 325 368
639 828 593
503 596 365
755 516 379
645 120 64
559 606 422
250 790 846
139 31 272
421 369 563
58 89 762
722 463 747
105 168 147
678 30 852
643 30 219
244 899 827
70 115 625
363 301 368
12 292 429
621 748 103
453 539 205
526 728 576
135 597 976
463 50 936
485 376 155
250 214 528
614 369 745
415 127 480
63 810 272
517 97 939
183 661 449
703 340 498
367 829 868
20 269 647
768 717 281
520 106 30
251 845 214
475 895 537
907 429 997
491 426 506
903 502 942
340 447 258
16 809 383
229 649 233
146 483 286
375 894 674
494 878 670
176 442 845
352 238 191
170 277 202
840 312 181
625 7 786
663 678 164
732 757 221
383 877 162
634 721 370
73 479 376
515 782 270
116 631 222
897 802 779
519 873 347
748 547 805
661 384 468
213 250 875
118 104 558
103 449 398
464 237 270
270 40 225
545 364 473
753 658 84
266 611 749
783 686 192
266 845 309
652 761 227
150 200 777
705 832 401
839 1831
397 82 411
320 279 48
56 613 417
187 687 313
389 657 431
590 745 488
599 562 960
242 602 360
75 298 4
620 307 825
383 413 834
284 399 177
365 828 808
457 674 691
788 217 337
625 450 753
445 588 661
759 621 465
507 755 626
267 838 242
440 372 347
471 18 225
837 537 598
315 256 730
62 343 581
284 752 249
577 831 959
105 350 708
239 582 326
200 425 535
209 28 296
443 595 467
638 73 676
559 277 728
483 200 317
587 775 252
43 775 960
279 359 642
588 810 114
124 606 46
602 36 595
828 240 167
187 457 806
533 376 558
13 398 420
78 341 492
126 36 234
202 43 75
4 467 771
160 551 765
494 576 78
373 815 257
823 359 428
71 549 541
83 348 439
619 395 262
698 88 328
307 46 610
359 70 704
341 773 755
191 488 60
689 814 474
223 154 971
520 638 464
757 422 724
332 396 36
564 242 260
17 465 242
819 499 358
342 281 28
26 711 605
696 47 460
194 112 403
156 459 523
288 221 218
664 455 565
376 169 98
80 347 4
594 48 509
789 238 662
718 553 191
636 202 275
831 830 56
620 2 471
609 551 120
776 334 62
287 535 368
736 394 136
804 673 611
133 677 77
602 56 348
696 815 247
537 509 195
188 706 823
610 555 207
598 742 957
476 197 481
560 738 5
808 545 329
769 578 873
235 814 410
26 504 524
376 621 5
232 24 238
689 508 219
645 212 63
70 310 393
539 727 196
667 672 344
125 607 487
607 18 893
782 418 333
50 462 280
534 506 865
343 380 113
633 718 244
792 750 377
291 516 484
680 817 213
198 533 312
99 694 276
316 353 645
799 227 149
801 285 710
172 355 88
783 476 105
230 350 363
276 416 707
425 313 798
778 300 993
838 169 189
555 830 54
108 112 693
58 29 79
504 323 440
425 414 627
476 20 382
619 758 8
329 210 683
276 763 331
656 786 664
500 162 26
308 623 359
264 627 688
369 26 2
729 509 381
232 340 884
371 621 566
57 414 136
138 236 283
295 584 975
364 83 732
680 713 401
241 231 76
135 657 120
771 642 345
511 262 423
712 165 366
749 745 484
367 125 508
274 521 926
499 395 852
382 32 424
659 759 843
809 311 459
414 163 70
783 762 311
39 46 380
200 619 191
816 697 83
156 650 277
12 42 544
491 110 800
222 816 844
441 69 146
680 126 328
633 808 709
294 234 360
741 467 765
492 337 854
708 56 986
416 616 754
413 200 463
397 264 408
674 336 151
123 540 224
534 451 911
496 638 368
217 123 91
176 305 179
763 806 317
530 822 549
358 244 462
219 100 701
586 618 607
203 446 861
11 500 734
334 392 81
507 646 641
590 429 485
693 597 563
215 809 403
653 113 46
721 767 121
820 96 647
84 839 757
581 49 569
176 239 508
81 706 94
297 730 408
65 777 294
452 630 173
236 265 797
626 81 302
61 411 921
424 178 889
76 52 627
812 55 97
758 209 856
360 605 193
183 415 691
301 477 118
683 315 736
822 245 230
315 215 502
831 462 573
323 436 858
747 336 740
380 554 559
511 539 820
290 809 566
782 44 549
517 833 561
663 724 815
36 11 240
91 177 740
150 645 500
170 306 53
38 49 814
159 496 54
801 141 370
230 127 481
145 219 761
470 19 684
61 154 127
123 59 228
533 333 901
828 597 386
388 397 659
108 431 18
681 343 934
614 116 913
204 527 775
416 764 315
291 794 824
540 520 694
5 128 283
131 184 193
734 439 289
658 236 279
117 91 390
115 605 656
67 135 87
124 100 857
233 114 899
413 26 462
477 233 653
328 142 677
324 171 674
309 559 70
613 113 906
469 829 351
469 24 542
733 197 281
335 130 567
609 313 537
822 174 916
619 200 177
749 175 251
526 456 203
22 709 233
600 650 568
766 375 187
507 167 64
682 584 438
744 367 126
197 430 854
209 172 275
802 512 647
784 137 529
732 791 362
791 267 838
153 811 380
654 128 20
642 378 451
214 265 803
378 398 527
832 362 794
628 615 560
399 830 435
612 399 826
761 163 85
744 120 774
129 793 904
453 287 599
45 754 983
212 195 928
349 105 95
225 519 208
182 199 723
519 792 717
669 326 903
683 689 475
285 77 956
237 150 775
619 332 613
715 207 309
369 650 510
82 813 746
493 513 173
816 529 476
789 87 470
364 153 340
483 204 749
43 553 692
815 748 632
770 635 765
704 568 676
557 309 559
218 661 957
750 459 757
85 156 999
579 398 476
660 721 915
681 108 628
240 374 471
132 319 347
309 643 828
825 104 519
393 279 234
556 337 428
582 308 946
803 126 448
473 472 998
823 70 953
283 535 139
573 422 245
775 400 85
52 185 731
821 440 961
647 152 690
309 371 540
242 559 40
31 418 665
585 311 40
551 350 536
546 550 214
237 729 333
779 718 414
731 811 581
792 684 580
314 21 207
419 227 517
399 268 291
134 590 995
744 298 999
433 332 584
214 63 442
398 523 302
494 548 126
41 123 416
795 527 624
480 57 659
612 194 175
201 173 563
146 735 901
76 72 835
70 352 574
593 46 700
395 792 785
377 835 672
781 167 545
209 418 81
385 811 780
9 251 948
153 201 28
332 353 966
763 151 179
255 377 462
783 481 236
194 709 769
384 461 99
418 416 243
753 151 798
83 788 184
631 744 597
165 314 979
521 454 738
706 159 981
340 223 390
659 162 296
32 719 583
144 347 986
368 57 454
470 579 924
405 60 445
444 110 678
434 838 507
398 285 225
219 795 682
755 394 902
593 724 210
72 530 558
712 639 837
832 489 537
548 4 152
126 789 711
788 88 38
346 205 27
4 781 650
821 718 831
217 697 965
799 426 685
59 780 622
482 88 301
802 733 239
636 243 768
577 170 501
333 813 224
358 326 223
593 572 390
187 741 869
372 727 366
640 501 712
532 529 479
417 75 951
424 95 177
658 239 262
711 524 244
820 163 870
680 397 605
412 316 864
836 27 347
510 465 275
732 175 61
569 304 927
38 497 945
167 168 550
266 45 258
125 566 328
733 65 518
343 534 509
60 113 873
386 191 924
241 568 97
367 375 953
267 104 948
442 751 550
770 269 598
508 740 492
310 232 240
152 454 954
184 212 709
415 310 153
790 269 980
495 7 555
826 764 132
738 295 344
364 400 354
28 436 505
350 566 100
596 340 131
44 438 632
294 464 13
385 231 569
330 376 826
276 332 557
811 813 103
564 597 315
631 376 714
211 372 453
84 473 529
91 76 991
313 500 452
416 803 740
342 682 917
204 802 411
634 309 390
43 603 938
306 372 243
776 628 147
808 395 637
724 72 341
629 506 997
446 245 261
273 544 119
10 191 458
203 338 470
671 478 770
761 593 558
291 132 623
28 476 176
730 646 347
36 445 365
268 682 507
838 238 331
771 378 933
182 102 416
32 258 537
652 687 918
580 462 149
568 312 404
323 90 706
839 284 310
387 372 265
387 207 473
586 103 89
252 327 325
405 610 188
426 642 120
526 409 96
370 344 392
449 822 654
665 592 242
608 674 794
591 598 612
269 661 235
580 130 229
567 793 635
838 809 973
434 817 227
233 34 276
780 705 309
247 6 906
225 115 571
113 11 615
158 170 328
506 477 439
446 426 883
198 269 548
698 542 567
809 821 579
715 224 949
713 61 73
30 671 862
674 757 474
27 532 58
451 388 868
115 588 836
241 541 777
226 665 745
825 165 727
644 224 307
596 579 675
4 307 210
748 329 702
500 468 897
620 85 148
481 807 298
428 688 371
128 778 775
40 58 523
272 674 749
571 75 258
813 232 391
428 341 232
588 269 318
670 181 672
260 503 342
205 784 908
753 783 19
418 799 135
585 775 762
688 702 174
87 240 734
218 1 979
102 242 847
501 550 223
539 507 301
638 412 779
302 826 988
672 456 485
351 580 189
803 304 148
288 429 563
684 617 411
488 561 221
153 21 823
69 814 287
400 240 466
559 230 874
338 828 810
728 627 411
220 99 689
734 696 528
657 321 297
680 627 782
54 794 501
307 382 997
697 179 637
806 540 544
665 492 461
575 134 258
451 575 600
228 50 244
411 271 58
749 561 603
559 184 920
758 580 214
21 214 716
503 20 983
734 241 763
534 711 438
239 249 160
523 344 261
648 203 553
463 823 55
